model,trial_id,source_episode_id,switched,observation,p_minus15,p_flat,p_plus15
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,10,0.07300152016276926,0.8967885669985793,0.030209912838651376
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,11,0.006520275636518082,0.401783291582476,0.5916964327810059
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,12,0.0007081832121977707,0.0721086518565997,0.9271831649312026
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,13,6.0468904360650634e-05,0.008944734281779644,0.9909947968138597
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,14,1.1956629386109455e-06,0.00039256176015552916,0.9996062425769059
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,15,1.0635392663362397e-08,1.2850086346764007e-05,0.9999871392782606
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,16,3.3032208953252505e-11,7.119347447477536e-07,0.999999288032223
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,17,4.0520742339072226e-14,1.3417677166917027e-08,0.9999999865822823
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,18,2.7835228649544008e-05,0.999969512585828,2.652185522475516e-06
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,19,1.0,1.7785723573958353e-41,9.562473926897022e-112
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,20,1.0,2.5969703538123233e-24,2.4176248910782073e-39
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,21,0.9999999686568524,3.134314759003498e-08,2.8142991891605384e-17
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,22,1.695599138431221e-05,0.005110780736126827,0.9948722632724889
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,23,3.275853557861957e-23,2.346664734120943e-10,0.9999999997653335
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,24,1.1822807853455692e-25,1.0732263362362025e-12,0.9999999999989267
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,25,1.6786244318453342e-24,6.228250839910975e-13,0.9999999999993772
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,26,0.9999604030224235,9.886048735751477e-08,3.949811708923195e-05
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,27,0.9999999597638455,3.977240304165331e-08,4.637515265316455e-10
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,28,0.9992936681463827,0.00033473942844104915,0.00037159242517625484
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,29,0.9881312778625381,0.0031396924542256535,0.008729029683236357
diffusion,test_c4_side+1_episode42201_switch_10,42201,True,30,0.47862747920907023,0.03694076673546381,0.48443175405546585
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,1,0.0022715483265117434,0.9948311654413954,0.002897286232092823
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,2,0.0018093306776383634,0.9975321516159066,0.0006585177064550447
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,3,0.008307810129489883,0.9873986075079529,0.004293582362557171
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,4,0.017181750688943478,0.9763123000004159,0.006505949310640596
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,5,0.025907899158981878,0.958662422255756,0.015429678585261931
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,6,0.04116000000081942,0.9234384286720303,0.03540157132715018
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,7,0.0465589393325758,0.9027627482339651,0.050678312433459195
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,8,0.05063387588519379,0.8846368083445303,0.06472931577027592
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,9,0.05354297277027379,0.8690799190239876,0.07737710820573852
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,10,0.05561326815271222,0.8556395661008288,0.08874716574645905
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,11,0.057090166627827045,0.844244669817051,0.09866516355512184
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,12,0.05829521304617307,0.8349381126472489,0.10676667430657807
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,13,0.05918433874026466,0.8279543435554865,0.11286131770424877
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,14,0.059797769365872826,0.8233608016018283,0.1168414290322988
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,15,0.06037300760629732,0.8210445574407943,0.11858243495290832
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,16,0.06073652535100006,0.8208538975503644,0.11840957709863537
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,17,0.060828775478301574,0.822575966666731,0.11659525785496737
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,18,0.060639858260937464,0.8259791790347357,0.1133809627043268
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,19,0.06030166285295724,0.830823993321234,0.10887434382580881
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,20,0.05962867557497829,0.836719841586292,0.1036514828387297
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,21,0.05863527736727638,0.8435172977713434,0.09784742486138023
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,22,0.057323426243534134,0.8508677538516799,0.09180881990478595
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,23,0.055792422834389975,0.8583136114652058,0.08589396570040427
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,24,0.054202277314277084,0.8653454271286948,0.08045229555702821
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,25,0.04668714408902469,0.8896219936350198,0.0636908622759554
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,26,0.03897707832600642,0.9045935443639399,0.05642937731005373
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,27,0.04324661619066775,0.9144453070914345,0.042308076717897894
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,28,0.058444068265592036,0.9124828752483385,0.029073056486069386
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,29,0.074988718026792,0.9039228973254184,0.021088384647789504
diffusion,test_c7_side-1_episode70200_no_switch,70200,False,30,0.0889282548655782,0.8918050064542489,0.01926673868017288
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,1,0.002291274140093196,0.9948163471479552,0.002892378711951609
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,2,0.0018126891600770128,0.9975289549739312,0.0006583558659917226
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,3,0.008302848014275699,0.9874033189835257,0.004293833002198526
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,4,0.017198685593702315,0.9763122188497778,0.006489095556519911
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,5,0.025895745053450794,0.9586714251970053,0.01543282974954394
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,6,0.041147268182038635,0.9234239935997841,0.035428738218177096
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,7,0.0465938359497988,0.9027299625126981,0.05067620153750312
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,8,0.050700840975413254,0.8846006162331157,0.06469854279147115
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,9,0.053639696163263216,0.8690132541133578,0.07734704972337891
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,10,0.05568190487173675,0.8556266075588328,0.08869148756943052
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,11,0.002717500683184489,0.5836352375555792,0.41364726176123634
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,12,0.0005677575049442254,0.41082531181318704,0.5886069306818688
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,13,9.405852160913813e-06,0.09428702290927751,0.9057035712385616
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,14,1.2391962448492434e-09,0.0003338395659751872,0.9996661591948286
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,15,4.782326729380752e-14,5.006672007409814e-07,0.9999994993327513
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,16,6.988502496472907e-19,2.77518091633319e-09,0.9999999972248191
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,17,1.0391328906538854e-25,5.049632154469227e-13,0.9999999999994951
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,18,4.689610955491006e-14,0.9999999999999531,2.748450690063776e-26
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,19,1.0,6.069537104722822e-24,3.989474823414498e-97
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,20,0.9999999999986704,1.3295490542283185e-12,1.1631346735065638e-21
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,21,0.9999996342970912,1.5015736869702648e-07,2.1554554028390002e-07
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,22,0.9999236242766557,6.231776032915579e-05,1.405796301507258e-05
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,23,0.9999999243131088,7.568684629601797e-08,4.4932680896768836e-14
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,24,0.9999776940123367,2.230598578420802e-05,1.8791225041247075e-12
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,25,0.9999999644617452,3.553825487547745e-08,9.207426508216796e-18
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,26,0.9999999999502143,4.978578518244583e-11,1.1935616065871723e-22
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,27,0.9999999999944712,5.528820425317285e-12,8.054039970350792e-24
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,28,0.9999999999791421,2.08579104797448e-11,2.590925754019756e-23
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,29,0.9999999999988927,1.1073364304823307e-12,7.120630200805945e-26
diffusion,test_c7_side-1_episode70200_switch_10,70200,True,30,0.9999999999997653,2.3480337043846884e-13,8.049328324916009e-27
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,1,0.0022506507957726976,0.9960926412564134,0.001656707947814016
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,2,0.0006494828662495173,0.9990407062206169,0.00030981091313349773
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,3,0.011746803137439666,0.9828113343777921,0.005441862484768246
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,4,0.02067129858895792,0.968108686199115,0.011220015211927113
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,5,0.026835778091472563,0.9503988045414259,0.02276541736710164
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,6,0.034857207206724694,0.9293379645792097,0.035804828214065595
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,7,0.039399866711773396,0.9136278367806779,0.046972296507548694
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,8,0.04379849647550659,0.8977972328064576,0.05840427071803583
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,9,0.047527759144752046,0.883440306240511,0.06903193461473706
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,10,0.050443433203517477,0.8707011396549337,0.07885542714154893
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,11,0.05264448094438566,0.8592999793214549,0.08805553973415944
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,12,0.0540240207631454,0.8490921565141563,0.0968838227226985
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,13,0.054990384792257735,0.8399762823610735,0.1050333328466687
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,14,0.05574101879478912,0.8319697610602154,0.11228922014499539
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,15,0.05630600406529316,0.8253554659191511,0.11833853001555576
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,16,0.056815894056119955,0.8201268647615827,0.12305724118229733
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,17,0.05739654089852283,0.8163475406184012,0.1262559184830759
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,18,0.0580486585224783,0.8140674166960463,0.12788392478147545
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,19,0.05866122464483359,0.8135260292328373,0.12781274612232904
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,20,0.05902403257465839,0.8149262383015422,0.1260497291237994
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,21,0.05915938353177321,0.8183320203065007,0.12250859616172621
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,22,0.05879904675335568,0.8238772048498813,0.11732374839676307
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,23,0.0578816236934226,0.8315465222240795,0.11057185408249776
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,24,0.05633294896648749,0.8407403393899622,0.10292671164355036
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,25,0.05428610469222629,0.8509689000732562,0.09474499523451757
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,26,0.05165143428316262,0.8615679133213969,0.08678065239544046
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,27,0.04393464365198252,0.8882523289349933,0.06781302741302433
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,28,0.035930673573023146,0.9059486152732775,0.05812071115369925
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,29,0.04051667707236086,0.9149007438317336,0.04458257909590551
diffusion,test_c7_side-1_episode70201_no_switch,70201,False,30,0.05448537231058818,0.9128325177039663,0.03268210998544553
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,1,0.002262950251798426,0.9960819104255344,0.0016551393226671017
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,2,0.0006532208699309944,0.9990374187657278,0.00030936036434119454
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,3,0.011736810361027892,0.9828222880599977,0.0054409015789744315
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,4,0.020667571706110433,0.9681055514457598,0.011226876848129714
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,5,0.026835654710921565,0.9504176163862997,0.02274672890277883
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,6,0.03485226993878696,0.9293695956325679,0.03577813442864509
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,7,0.039445849226404095,0.9136120237624551,0.046942127011140755
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,8,0.04380865862348096,0.897803811923061,0.058387529453458084
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,9,0.04751450256133088,0.8834589250034389,0.06902657243523024
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,10,0.05045562008998487,0.8707138500780089,0.07883052983200628
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,11,0.002040657484712487,0.5547698636309008,0.4431894788843867
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,12,0.00036891078833046245,0.27810544323177017,0.7215256459798993
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,13,6.790071775685985e-06,0.03816138649277595,0.9618318234354484
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,14,1.6432975156387928e-09,0.00011232888967603454,0.9998876694670263
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,15,7.045449944792475e-14,2.932408559164662e-07,0.9999997067590737
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,16,7.072390007988257e-19,1.1818300469876235e-09,0.9999999988181699
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,17,1.6645759090505602e-25,2.2204675324635414e-13,0.999999999999778
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,18,9.553024493631114e-17,1.0,1.2702328890954889e-22
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,19,1.0,6.003890395555799e-22,9.502284259822128e-100
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,20,1.0,3.230052089654766e-17,1.0538335120124078e-32
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,21,0.9999876671141806,1.2273833413248579e-05,5.9052406118255403e-08
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,22,0.9734154731460152,0.026207391376561192,0.00037713547742361785
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,23,0.9999313423752971,6.865761767232914e-05,7.030551075272404e-12
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,24,0.9999536555490415,4.634445023606318e-05,7.225153008316305e-13
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,25,0.9999995934646679,4.06535331792057e-07,1.6996476484026753e-16
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,26,0.9999999906981767,9.30182333976937e-09,2.469946820965579e-19
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,27,0.9999999999860288,1.39711150792717e-11,2.930229344420155e-24
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,28,0.9999999999998634,1.365026827061655e-13,3.253077122617818e-28
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,29,0.9999999999999798,2.030758651289015e-14,1.011472337645391e-29
diffusion,test_c7_side-1_episode70201_switch_10,70201,True,30,0.9999999999999822,1.7841165434973856e-14,1.0082671872810914e-29
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,1,0.002263220177475707,0.9959841354133595,0.0017526444091647056
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,2,0.0006401641483168423,0.9989429693633766,0.00041686648830664507
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,3,0.0037551601044213596,0.9932710731006366,0.0029737667949421265
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,4,0.008954617359719868,0.9826081580473339,0.008437224592946158
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,5,0.01409945772810979,0.9716044583170069,0.014296083954883373
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,6,0.02564179537721401,0.9544004738486136,0.019957730774172486
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,7,0.03662163595779897,0.937559220285317,0.025819143756884023
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,8,0.05016940044427376,0.9187895996886319,0.031040999867094316
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,9,0.06728054115137574,0.8982468752931554,0.03447258355546892
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,10,0.08638582198854583,0.8785833070352367,0.03503087097621747
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,11,0.1054658779246326,0.8614239536182929,0.033110168457074374
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,12,0.12313897466392391,0.8467720827464714,0.030088942589604657
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,13,0.13862104843491502,0.8341525562248566,0.027226395340228277
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,14,0.15041542955731785,0.8245636884237363,0.02502088201894581
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,15,0.157508907077809,0.8190360569571195,0.023455035965071647
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,16,0.15937278887098213,0.8180547995727138,0.022572411556304024
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,17,0.15669729838921898,0.8211032924492748,0.022199409161506378
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,18,0.15023674801169878,0.8272821134911137,0.022481138497187473
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,19,0.14100757548706455,0.8356974329937177,0.023294991519217694
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,20,0.12911138376013728,0.8464817291300638,0.024406887109798932
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,21,0.115119014409102,0.8592235992127777,0.025657386378120366
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,22,0.09781358853422516,0.8749375069008946,0.027248904564880327
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,23,0.07652648206506911,0.8941190434614653,0.02935447447346554
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,24,0.05266959978277461,0.9152423302491876,0.03208806996803785
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,25,0.02930084957821637,0.9356012154156352,0.035097935006148426
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,26,0.01897961605504998,0.9446704440778348,0.036349939867115155
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,27,0.014683696698220334,0.9481153937591987,0.03720090954258093
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,28,0.0072695080731733,0.9428318098592222,0.04989868206760442
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,29,0.006083164422184089,0.928263479904806,0.06565335567301002
diffusion,test_c7_side+1_episode72200_no_switch,72200,False,30,0.01255548770071261,0.9105168076634937,0.0769277046357938
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,1,0.0022480293403412425,0.9959862096940877,0.001765760965570925
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,2,0.0006436096333908006,0.9989399646157561,0.000416425750853142
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,3,0.003759406170114282,0.9932676957341535,0.0029728980957322323
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,4,0.008976846905862219,0.9825867391408564,0.008436413953281447
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,5,0.014135822390961334,0.9715553191812647,0.014308858427773989
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,6,0.02563627200157355,0.9543922573803044,0.01997147061812202
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,7,0.03660562368422874,0.9375677353379058,0.02582664097786545
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,8,0.050153162489786546,0.9188273342769167,0.031019503233296816
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,9,0.06724217842807473,0.8982985648486647,0.03445925672326071
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,10,0.08635111612301234,0.8786169852458189,0.0350318986311687
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,11,0.020663804596539537,0.5495867170419253,0.4297494783615351
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,12,0.006003875112728485,0.18485407565362372,0.8091420492336479
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,13,0.002045623044950337,0.037005704206826154,0.9609486727482234
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,14,0.0002610169381027536,0.0035472495731927803,0.9961917334887045
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,15,2.3271854225748955e-05,0.0005130949096481106,0.9994636332361262
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,16,1.3996030330902819e-06,0.0002013455989158333,0.999797254798051
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,17,3.160451817012018e-08,3.1016879558229e-05,0.9999689515159237
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,18,1.8557838409141508e-10,7.116183591782133e-07,0.9999992881960624
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,19,1.0,1.9810238374098397e-18,5.4701593195091824e-70
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,20,1.0,8.506586325293949e-27,8.778819836696515e-43
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,21,0.9999999946785706,5.321425917298764e-09,3.464794994689789e-15
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,22,0.9984417245806987,0.00017550001027720355,0.0013827754090241491
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,23,1.5270991043168398e-16,6.1162287836148335e-09,0.999999993883771
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,24,1.9518622121262375e-26,1.2936641188554613e-13,0.9999999999998705
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,25,9.18187853771804e-31,1.7762197588256017e-13,0.9999999999998224
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,26,0.9999999508412697,2.941484357305745e-08,1.974388673984119e-08
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,27,0.9999999998973048,1.4827772099702912e-11,8.78674136107574e-11
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,28,0.02380227332953008,0.0002653663506033248,0.9759323603198665
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,29,8.079239289337884e-05,0.00015104928086979956,0.9997681583262369
diffusion,test_c7_side+1_episode72200_switch_10,72200,True,30,0.00028036818263585606,0.0009246684327541358,0.99879496338461
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,1,0.002214403642508178,0.9963767357638459,0.0014088605936460558
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,2,0.0004197656456525621,0.9992664327759807,0.0003138015783666316
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,3,0.004606200433628267,0.9915968385457224,0.003796961020649308
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,4,0.011253001908540481,0.9768712104335147,0.011875787657944843
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,5,0.01563678423711617,0.9663025450624589,0.018060670700424972
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,6,0.024442987201884935,0.9521921952855982,0.02336481751251682
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,7,0.033414591228990806,0.9384933430545126,0.028092065716496632
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,8,0.044271541460553294,0.9236160699735451,0.03211238856590163
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,9,0.05817856487560289,0.9071843512839501,0.034637083840446906
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,10,0.07509071813496801,0.8899583800770724,0.03495090178795955
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,11,0.09353650454140365,0.8730383689192793,0.033425126539316945
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,12,0.11171185346711235,0.857335793736354,0.030952352796533706
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,13,0.1287217047099002,0.8429870932999405,0.02829120199015931
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,14,0.1435656824640781,0.8305277211649147,0.025906596371007253
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,15,0.1548043705648158,0.8211925527694,0.02400307666578424
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,16,0.16105134003249122,0.8162546560386394,0.022694003928869215
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,17,0.1618593614383039,0.8161588887630412,0.02198174979865483
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,18,0.1579351749263177,0.8201338261230321,0.021930998950650142
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,19,0.15042603933823842,0.8270375128702934,0.022536447791468135
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,20,0.14008349181876265,0.8362065108446611,0.023709997336576336
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,21,0.12794008339801566,0.8468424017400077,0.025217514861976643
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,22,0.11290720248215795,0.8599422310814095,0.027150566436432592
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,23,0.09405717883873178,0.8762827858745695,0.029660035286698614
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,24,0.07100133964858062,0.8961024909869909,0.032896169364428546
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,25,0.04527779884278604,0.9181127091921548,0.03660949196505909
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,26,0.023224145973798013,0.9362264692110619,0.040549384815140165
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,27,0.013967439475588556,0.9429124794670213,0.043120081057390104
diffusion,test_c7_side+1_episode72201_no_switch,72201,False,28,0.010761229594054072,0.9435327440330495,0.045706026372896336
