H,K,action_smoothness,benchmark_mode,calibrated_K,calibration_over_budget,calibration_planning_mean_sec,calibration_planning_p50_sec,calibration_planning_p90_sec,collision,episode_length,equal_wall_clock_budget_ms,equal_wall_clock_device,equal_wall_clock_run_dir,experiment,fall_out,final_distance_to_goal,mean_action_diversity,mean_action_magnitude,mean_best_of_K_G_total,mean_best_of_K_final_distance,mean_best_of_K_success_proxy,mean_both_side_routes_covered,mean_candidate_collision_rate,mean_candidate_fall_out_rate,mean_candidates_per_second,mean_center_route_fraction,mean_endpoint_diversity,mean_feasible_center_route_fraction,mean_feasible_left_route_fraction,mean_feasible_proposal_rate,mean_feasible_right_route_fraction,mean_feasible_side_route_coverage,mean_invalid_action_fraction,mean_invalid_route_fraction,mean_left_route_covered,mean_left_route_fraction,mean_log_prob_neg_G_correlation,mean_log_prob_success_proxy_correlation,mean_max_policy_probability,mean_median_G_total,mean_posterior_entropy,mean_posterior_left_mass,mean_posterior_mass_left,mean_posterior_mass_right,mean_posterior_right_mass,mean_right_route_covered,mean_right_route_fraction,mean_route_entropy,mean_route_mode_count,mean_selected_candidate_G_total,mean_selected_candidate_log_prob,mean_selected_candidate_rank_by_G,mean_selected_candidate_score,mean_selected_vs_best_gap,mean_selected_vs_best_of_K_gap,mean_selected_vs_median_gap,model,ood,path_length,physics_backend,planning_time_per_decision,proposal_time_per_decision,rollout_scoring_time_per_decision,run_id,scene_id,seed,status,success,terminal_reason,timeout,total_planning_time_per_episode,total_wall_clock_time_per_episode,true_tilt_lateral,true_tilt_longitudinal,variant,wall_clock_time_per_decision
8,16,1.3436756134033203,equal_k,16,False,0.04739583299960941,0.04745023197028786,0.04770504424814135,False,38,50,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_50ms/bc_mdn_aif_K16,heldout_start_goal,False,0.11642197519540787,3.761931118212248,1.2030483484268188,8.179904780889812,0.6003012396395206,0.18421052631578946,0.0,0.0,0.0,42266.62102674148,0.0,0.029954232912706703,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8343659646124257,nan,0.19038143028554164,8.646422335976048,2.3100612351768897,1.0000000016765818,1.0000000016765818,0.0,0.0,0.0,0.0,0.0,1.0,8.179904780889812,23.30018744970623,0.0,8.179904780889812,0.0,0.0,-0.46651755508623627,bc_mdn_aif,False,1.4677355289459229,mujoco_rigid,0.04549897915842992,0.00037873229379520605,0.04504055725594394,bc_mdn_aif:equal_k:scene129:seed1,129,1,ok,True,success,False,1.728961208020337,1.7542241858318448,0.0,0.0,generator_aif_score_equal_wall_clock,0.04616379436399592
8,16,0.9678767323493958,equal_k,16,False,0.04739583299960941,0.04745023197028786,0.04770504424814135,False,42,50,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_50ms/bc_mdn_aif_K16,heldout_start_goal,False,0.10351977497339249,3.848516418820336,1.2784581184387207,7.593806695370447,0.5568306832796052,0.2619047619047619,0.0,0.0,0.0,42365.76373550113,0.2604166666666667,0.027762453174329408,0.2604166666666667,0.7395833333333334,1.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.7395833333333334,0.8034050076278564,nan,0.19395444985656513,8.047015783332643,2.3627165527570817,0.7381523275908941,0.7381523275908941,0.0,0.0,0.0,0.0,0.00556646819625582,1.0238095238095237,7.593806695370447,19.831109762191772,0.0,7.593806695370447,0.0,0.0,-0.453209087962196,bc_mdn_aif,False,1.5289735794067383,mujoco_rigid,0.04485667816784587,0.000377844132128216,0.0443989912386141,bc_mdn_aif:equal_k:scene129:seed2,129,2,ok,True,success,False,1.8839804830495268,1.9118133581941947,0.0,0.0,generator_aif_score_equal_wall_clock,0.04551936567129035
8,16,1.6897828578948975,equal_k,16,False,0.04739583299960941,0.04745023197028786,0.04770504424814135,False,46,50,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_50ms/bc_mdn_aif_K16,heldout_start_goal,False,0.09549130499362946,3.7543583434561025,1.4125841856002808,12.340140091336291,0.6677156422773133,0.1956521739130435,0.0,0.13722826086956522,0.0,42634.21172507055,0.10461956521739131,0.034640644768091,0.10461956521739131,0.23505434782608695,0.8627717391304348,0.5230978260869565,0.0,0.0,0.13722826086956522,0.2826086956521739,0.23505434782608695,0.6441966395399323,nan,0.21982011150406755,30.859420226967853,2.2201423217420992,0.22971250360158435,0.22971250360158435,0.6086956512802356,0.6086956512802356,0.6086956521739131,0.5230978260869565,0.13778810073500095,1.2608695652173914,12.340140091336291,19.980707774991576,0.0,12.340140091336291,0.0,0.0,-18.519279897212982,bc_mdn_aif,False,1.7215219736099243,mujoco_rigid,0.043774126532852,0.0003754905242796825,0.04331870237112288,bc_mdn_aif:equal_k:scene132:seed0,132,0,ok,True,success,False,2.013609820511192,2.043796102050692,0.0,0.0,generator_aif_score_equal_wall_clock,0.04443035004458026
8,16,0.9724088907241821,equal_k,16,False,0.04739583299960941,0.04745023197028786,0.04770504424814135,True,23,50,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_50ms/bc_mdn_aif_K16,heldout_start_goal,False,0.9459865093231201,3.3293734426083774,1.2201521396636963,54.34149505781091,1.140233866546465,0.0,0.0,0.33695652173913043,0.0,42286.50023679449,0.0,0.019476622426578695,0.0,0.6630434782608695,0.6630434782608695,0.0,0.0,0.0,0.33695652173913043,0.7391304347826086,0.6630434782608695,0.6571439702570523,nan,0.19268149785373523,67.55115745378578,2.3490082569744275,0.7391304353483935,0.7391304353483935,0.0,0.0,0.0,0.0,0.044779063566871315,1.1304347826086956,54.34149505781091,23.648142731708027,0.0,54.34149505781091,0.0,0.0,-13.209662395974863,bc_mdn_aif,False,0.8539913296699524,mujoco_rigid,0.042865555424688624,0.00037865426755793715,0.04240675182486682,bc_mdn_aif:equal_k:scene132:seed1,132,1,ok,False,collision,False,0.9859077747678384,1.0007887739920989,0.0,0.0,generator_aif_score_equal_wall_clock,0.04351255539096082
8,16,1.2536464929580688,equal_k,16,False,0.04739583299960941,0.04745023197028786,0.04770504424814135,True,23,50,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_50ms/bc_mdn_aif_K16,heldout_start_goal,False,0.9283664226531982,3.414400639741317,1.2676922082901,54.23990958669911,1.130316488120867,0.0,0.0,0.3342391304347826,0.0,42290.08790433901,0.1793478260869565,0.018470209901747497,0.1793478260869565,0.48641304347826086,0.6657608695652174,0.0,0.0,0.0,0.3342391304347826,0.5652173913043478,0.48641304347826086,0.6410867024534143,nan,0.18242554463770078,67.47776607845141,2.3625513600266497,0.4731925407150594,0.4731925407150594,0.0,0.0,0.0,0.0,0.08560972887536754,1.2173913043478262,54.23990958669911,22.636133250982866,0.0,54.23990958669911,0.0,0.0,-13.2378569478574,bc_mdn_aif,False,0.869221031665802,mujoco_rigid,0.04308835982911936,0.00037854682127742666,0.04262917034287492,bc_mdn_aif:equal_k:scene132:seed2,132,2,ok,False,collision,False,0.9910322760697454,1.0059588541043922,0.0,0.0,generator_aif_score_equal_wall_clock,0.04373734148279966
8,16,1.0562034845352173,equal_k,16,False,0.04739583299960941,0.04745023197028786,0.04770504424814135,False,13,50,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_50ms/bc_mdn_aif_K16,heldout_start_goal,False,0.1021505817770958,4.570608890973604,1.5341112613677979,2.208688029876122,0.1322887224646715,0.6923076923076923,0.0,0.0,0.0,42166.708576875084,0.0,0.03825152966265495,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7525113953119587,nan,0.2374174973139396,2.8248325127821703,2.2223884600859423,1.0000000010846775,1.0000000010846775,0.0,0.0,0.0,0.0,0.0,1.0,2.208688029876122,8.545977120216076,0.0,2.208688029876122,0.0,0.0,-0.6161444829060481,bc_mdn_aif,False,0.46645206212997437,mujoco_rigid,0.04051695753318759,0.00037982729442704184,0.04005640838295221,bc_mdn_aif:equal_k:scene152:seed0,152,0,ok,True,success,False,0.5267204479314387,0.5353915093000978,0.0,0.0,generator_aif_score_equal_wall_clock,0.04118396225385368
8,16,1.6260404586791992,equal_k,16,False,0.04739583299960941,0.04745023197028786,0.04770504424814135,False,13,50,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_50ms/bc_mdn_aif_K16,heldout_start_goal,False,0.10197856277227402,4.5981974601745605,1.3988531827926636,2.139433924968426,0.13032238357342207,0.6923076923076923,0.0,0.0,0.0,42101.08833308042,0.0,0.02739914392049496,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7181826472208541,nan,0.23067628878813523,2.72379915530865,2.302385917076698,0.9999999972403132,0.9999999972403132,0.0,0.0,0.0,0.0,0.0,1.0,2.139433924968426,8.720397871274214,0.0,2.139433924968426,0.0,0.0,-0.584365230340224,bc_mdn_aif,False,0.4491572380065918,mujoco_rigid,0.03926097340165423,0.0003803080897061871,0.03880058139419326,bc_mdn_aif:equal_k:scene152:seed1,152,1,ok,True,success,False,0.5103926542215049,0.5190172570291907,0.0,0.0,generator_aif_score_equal_wall_clock,0.03992440438686082
8,16,2.0045628547668457,equal_k,16,False,0.04739583299960941,0.04745023197028786,0.04770504424814135,False,14,50,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_50ms/bc_mdn_aif_K16,heldout_start_goal,False,0.10750459134578705,4.770625335829599,1.6982533931732178,2.38724114213671,0.1456629474248205,0.5714285714285714,0.0,0.0,0.0,39917.52403403121,0.0,0.04211436022472169,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6839460317685777,nan,0.24435843101569585,3.057330369949341,2.2343259283474515,0.999999998810251,0.999999998810251,0.0,0.0,0.0,0.0,0.0,1.0,2.38724114213671,8.273473245756966,0.0,2.38724114213671,0.0,0.0,-0.6700892278126308,bc_mdn_aif,False,0.5124390721321106,mujoco_rigid,0.04310727941005358,0.00040947778117177743,0.04261416656663641,bc_mdn_aif:equal_k:scene152:seed2,152,2,ok,True,success,False,0.6035019117407501,0.6131719520781189,0.0,0.0,generator_aif_score_equal_wall_clock,0.043797996577008495
8,32,1.1919527053833008,equal_k,32,False,0.09408280370989815,0.09410443546948954,0.0947435482405126,False,34,100,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_100ms/bc_mdn_aif_K32,heldout_start_goal,False,0.11182596534490585,3.961028947549708,1.0633645057678223,4.786044758908889,0.3409092735280009,0.4117647058823529,0.0,0.0,0.0,72883.05593464374,0.0,0.032818764472133756,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7985457078501312,nan,0.10932123595300842,5.355071884744308,2.9704343781751743,0.999999999404775,0.999999999404775,0.0,0.0,0.0,0.0,0.0,1.0,4.786044758908889,14.933459330569296,0.0,4.786044758908889,0.0,0.0,-0.5690271258354187,bc_mdn_aif,False,1.0575859546661377,mujoco_rigid,0.08527344287551172,0.00044039660818217434,0.08474930846611695,bc_mdn_aif:equal_k:scene110:seed0,110,0,ok,True,success,False,2.8992970577673987,2.92561009619385,0.0,0.0,generator_aif_score_equal_wall_clock,0.08604735577040735
8,32,0.7443872094154358,equal_k,32,False,0.09408280370989815,0.09410443546948954,0.0947435482405126,False,29,100,cpu,outputs/equal_wall_clock_cpu/evaluation_runs/heldout_start_goal/budget_100ms/bc_mdn_aif_K32,heldout_start_goal,False,0.10282561182975769,3.8882003159358582,1.0478308200836182,5.406090802159802,0.3894357545108631,0.3103448275862069,0.0,0.0,0.0,73502.30220565572,0.0,0.0275322531574759,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8539113521245267,nan,0.0883422442551317,5.820546659929999,3.0751910374082367,0.9999999990698691,0.9999999990698691,0.0,0.0,0.0,0.0,0.0,1.0,5.406090802159802,23.074191381191387,0.0,5.406090802159802,0.0,0.0,-0.41445585777019633,bc_mdn_aif,False,1.0923811197280884,mujoco_rigid,0.08827137326869856,0.0004355557632215064,0.08775268531211748,bc_mdn_aif:equal_k:scene110:seed1,110,1,ok,True,success,False,2.5598698247922584,2.582743912935257,0.0,0.0,generator_aif_score_equal_wall_clock,0.08906013492880197
